"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"434","@herditiya1 Iya msh aman toh, Rp,11.000 T - 7.496 = 3.504 T, mayan buat modal 3 periode. Nanggung Pak Jokowi habisin aja sisanya. 🤣🤣🤣🤣",FALSE,0,"herditiya1",2022-12-02 22:37:11,FALSE,"1598281803705745409","1598808524519518208","2576569506","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanjungSyahril",0,FALSE,FALSE,NA,NA
"435","@idextratime Karena Jerman fokus kampanye aja sih itu. Kabarnya 2024 kalau Jokowi mau menang 3 periode mau pakai Ti… https://t.co/bQxxtoz2ND",FALSE,0,"idextratime",2022-12-02 22:10:08,TRUE,"1598731362839633920","1598801718929920000","1222927522033094656","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rizkres",0,FALSE,FALSE,NA,NA
"436","""iming-iming""

Apa yg trjadi trhdp Negeri ini tak dpt dilepaskan dari sebuah Kata Ulang di atas.
Yah..iming-iming J… https://t.co/fWsZeRfUuq",FALSE,6,NA,2022-12-02 22:09:24,TRUE,NA,"1598801534992912384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMargani5",5,FALSE,FALSE,NA,NA
"437","@jokowi Saya bangga dengan mobil2 ini
Asli buatan nkri👍
Hidup 3 periode😁 https://t.co/vBtuapakoF",FALSE,1,"jokowi",2022-12-02 22:08:15,FALSE,"1598648587767844867","1598801243035488256","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalu_kanhar",0,FALSE,FALSE,NA,NA
"438","@NEEAyu82 @HelmiFelis_ Semenjak Jokowi jd presiden hidup nya kaum bani kadrun bener2 sangat menyedihkan tiada hari… https://t.co/5us36tPsmO",FALSE,0,"NEEAyu82",2022-12-02 18:25:10,TRUE,"1598156533660995584","1598745103388274688","1569330141943463936","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amdevdes",0,FALSE,FALSE,NA,NA
"439","@butramisty @alisyarief Faktanya terbalik karena di periode Jokowi KPK di kebiri dan dilemahkan, penyadapan dibatas… https://t.co/6yDxleF9bv",FALSE,1,"butramisty",2022-12-02 18:05:10,TRUE,"1598517919184719875","1598740069527191552","222765204","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmirSyaiful17",0,FALSE,FALSE,NA,NA
"440","@abu_waras Ambigu
Jokowi dilarang 3 periode kalau Anies mah boleh dan didukung",FALSE,0,"abu_waras",2022-12-02 17:50:47,FALSE,"1598682021949308931","1598736451444903952","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gane_wirabuana",0,FALSE,FALSE,NA,NA
"441","Menkominfo @PlateJohnny  menjelaskan, perkembangan teknologi digital saat ini tidak terlepas dari para perintis keb… https://t.co/GeeDKlKG4t",FALSE,1,NA,2022-12-02 17:20:37,TRUE,NA,"1598728859431890944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vianicantiq",1,FALSE,FALSE,NA,NA
"442","@Satupriodelagi @jokowi Bonus 3 periode dari rakyat ???
Coba hebatnya dimana ???
Klo emg di akui hebat, naik pangka… https://t.co/21cdh4ZfYq",FALSE,0,"Satupriodelagi",2022-12-02 17:15:53,TRUE,"1598605138368741376","1598727666169184256","878886325","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoga_mbull45",0,FALSE,FALSE,NA,NA
"443","@VIVAcoid Jokowi menang di periode ke 2 karna ngk ada pilihan lain ,,, itu aja buat yg sombong",FALSE,5,"VIVAcoid",2022-12-02 16:27:37,FALSE,"1598639135635705856","1598715522824425473","41730943","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b4ce6d77c34e41e",0,FALSE,FALSE,NA,NA
"444","@JulBayur3 Karena sampai sekarang Jokowi presiden yg terbaik dan para penggantinya sangat diragukan kemampuannya.JA… https://t.co/J2LlRSRPGh",FALSE,0,"JulBayur3",2022-12-02 15:59:05,TRUE,"1598479951132786688","1598708340699586561","1481102448446283776","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WSuparmo",0,FALSE,FALSE,NA,NA
"445","Karena sampai sekarang Jokowi presiden yg terbaik dan para penggantinya sangat diragukan kemampuannya.JANGAN AMBIL… https://t.co/DgbAAyq1hE",FALSE,0,NA,2022-12-02 15:58:09,TRUE,NA,"1598708104086290432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WSuparmo",0,FALSE,FALSE,NA,NA
"446","@allysalsabila @risolmayonnaise Nunggu jokowi 4 periode",FALSE,0,"allysalsabila",2022-12-02 15:56:14,FALSE,"1598689493351305217","1598707622810877959","68108411","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arvinsetiawaaan",0,FALSE,FALSE,NA,NA
"447","@Miduk17 Karena sampai sekarang Jokowi presiden yg terbaik dan para penggantinya sangat diragukan kemampuannya.JANG… https://t.co/ZeXJgBct4x",FALSE,0,"Miduk17",2022-12-02 15:56:07,TRUE,"1598611292193185793","1598707593459175424","1102461866129776640","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WSuparmo",0,FALSE,FALSE,NA,NA
"448","@JulBayur3 Takut kehilangan job lu bong. Klo jokowi gk 3 periode lu kembali jd sales",FALSE,0,"JulBayur3",2022-12-02 15:54:36,FALSE,"1598479951132786688","1598707211303235590","1481102448446283776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annaufal31",0,FALSE,FALSE,NA,NA
"449","@geloraco Depan Jokowi Teriak 3 periode
Depan Ganjar Dukung Nyapres

Bahhhh lllluuuullll",FALSE,0,"geloraco",2022-12-02 15:50:20,FALSE,"1598659763587665921","1598706136089497602","3319260420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putra_nofi",0,FALSE,FALSE,NA,NA
"450","@amirullahgani @jokowi Banyak baca pak supaya paham bahwa yang dibangun bukan cuma jalan tol.  Di bawah ini penjela… https://t.co/k9Q02vQeg4",FALSE,0,"amirullahgani",2022-12-02 15:47:34,TRUE,"1597885484461457408","1598705441688539137","588300058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bramptonRBS",0,FALSE,FALSE,NA,NA
"451","@cnbcindonesia Jokowi lanjutkan 3 periode",FALSE,0,"cnbcindonesia",2022-12-02 15:42:51,FALSE,"1598511563933196289","1598704254990319618","847372542830444544","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuryLim5",0,FALSE,FALSE,NA,NA
"452","RELAWAN TAK PUNYA PARTAI ...
BIKIN PARTAI ...
RELAWAN JOKOWI 3 PERIODE ... https://t.co/TtDOOUBZdT… https://t.co/Jukk5yPyrK",FALSE,0,NA,2022-12-02 15:06:49,TRUE,NA,"1598695185411555329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salimah25485819",0,FALSE,FALSE,NA,NA
"453","@JulBayur3 setuju pak de jokowi  1 periode lagi . . . utk Indonesia Hebat dan Kuat",FALSE,0,"JulBayur3",2022-12-02 14:56:27,FALSE,"1598469662555394048","1598692579637624832","1481102448446283776","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rachmad_rajaa",0,FALSE,FALSE,NA,NA
"454","Oii cebong goblok dan tolol,  alasannya yaitu yang harap jokowi 3 periode berarti buta hukum buta undang undang ali… https://t.co/Hoj9x0yrjC",FALSE,0,NA,2022-12-02 14:56:00,TRUE,NA,"1598692464885657602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Clandestine2194",0,FALSE,FALSE,NA,NA
"455","@SudahToh @DrEvaChaniago bukan namun 7 perioe 

LaNyalla: Silahkan #Jokowi 7 Periode https://t.co/tUwkts3ySM… https://t.co/wr3TpmzHQV",FALSE,0,"SudahToh",2022-12-02 14:51:02,TRUE,"1598690838506504192","1598691213426954241","1002902187419185152","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",0,FALSE,FALSE,NA,NA
"456","@abu_waras Biar lebih hemat Jokowi 3 Periode
Lanjut 2 Periode lagi",FALSE,0,"abu_waras",2022-12-02 14:44:15,FALSE,"1598682021949308931","1598689508693708800","2905814730","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NalomButar",0,FALSE,FALSE,NA,NA
"457","@jokowi Dan semuanya hancur dua periode ini",FALSE,0,"jokowi",2022-12-02 14:42:24,FALSE,"1598648587767844867","1598689043709325315","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KsatriaRasydan",0,FALSE,FALSE,NA,NA
"458","@BlueNeo81 ..sya mau 🇮🇩JOKOWI 🇮🇩 TIGA PERIODE..---🙏🙏🙏",FALSE,1,"BlueNeo81",2022-12-02 14:41:22,FALSE,"1598640345348132864","1598688780994904065","1527137705481580544","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YusufNusantara5",0,FALSE,FALSE,NA,NA
"459","@OposisiCerdas @WulanPuspitaz Sby tanpa beban
Jokowi sudah sibuk padahal masih 2 tahun......awal jabat periode 2 bi… https://t.co/cETJFJktdb",FALSE,0,"OposisiCerdas",2022-12-02 14:39:50,TRUE,"1598582670640156672","1598688396989583360","887743587579944960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rochdiyan",0,FALSE,FALSE,NA,NA
"460","@jokowi Sangat super narasi pak Presiden mengenai masa depan pendidikan Indonesia dan para guru menjadi tumpuan ban… https://t.co/BCKemYeLfO",FALSE,0,"jokowi",2022-12-02 14:35:06,TRUE,"1595947077988921345","1598687205199089664","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaceAprisel",0,FALSE,FALSE,NA,NA
"461","Saat ada yg menyuarakan jokowi 3 periode mreka teriak melanggar konstitusi

Saat ada yg usul pemilihan presiden kem… https://t.co/pKDFhO6yKF",FALSE,0,NA,2022-12-02 14:33:19,TRUE,NA,"1598686757239001088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","K0MENTAT0R",0,FALSE,FALSE,NA,NA
"462","@JustAFreeStyle @NurAini72917449 @Satriya1158 @Syarman59 @Mdy_Asmara1701 Ini yg tdk melanggar hukum klo mereka bisa… https://t.co/qqv4TJpT0J",FALSE,0,"JustAFreeStyle",2022-12-02 14:30:50,TRUE,"1598665567061577728","1598686130076934144","1486683414958788615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RifaiTaqwin",0,FALSE,FALSE,NA,NA
"463","@SekarJayanti07 Kalau pak Jokowi 3 periode berarti Allah pengen tetap pak Jokowi yg memimpin negara ini",FALSE,1,"SekarJayanti07",2022-12-02 14:21:21,FALSE,"1598675349000552450","1598683744218804225","1282321029826637830","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bendolganteng",0,FALSE,FALSE,NA,NA
"464","Anies Baswedan vs Jokowi
Banyak sekali akun-akun politik yang membandingkan antara Anies Baswedan dengan Jokowi. Me… https://t.co/r9wjqZIzK0",FALSE,0,NA,2022-12-02 14:13:13,TRUE,NA,"1598681699898241024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janbasarili",0,FALSE,FALSE,NA,NA
"465","@yaniarsim @jokowi @aniesbaswedan Aneh banget si sama akun yang membandingkan Anies Baswedan dengan Jokowi. Jokowi… https://t.co/BvDXkMJtFj",FALSE,0,"yaniarsim",2022-12-02 14:08:51,TRUE,"1598095863125250048","1598680600650854406","929287558281830400","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janbasarili",0,FALSE,FALSE,NA,NA
"466","@CNNIndonesia Lapo melu2? 
Emang 2 periode sukses? 
https://t.co/81sWaPPWEn",FALSE,0,"CNNIndonesia",2022-12-02 14:08:32,FALSE,"1598524093447294977","1598680521357529088","17128975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bangkitlah_Km50",0,FALSE,FALSE,NA,NA
"467","@BradHarizz @jokowi @aniesbaswedan @ganjarpranowo Jokowi kan udah berhasil jadi presiden 2 periode, jadi gak usah membandingkan ya",FALSE,0,"BradHarizz",2022-12-02 14:05:36,FALSE,"1597906381389996033","1598679779959767040","1411204890106335237","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janbasarili",0,FALSE,FALSE,NA,NA
"468","@KosmetikDinda1 @akunyangbaik LaNyalla: Silahkan #Jokowi 7 Periode https://t.co/tUwkts3ySM 
 
#tolak3periode… https://t.co/YsGkOly8T3",FALSE,3,"KosmetikDinda1",2022-12-02 13:53:12,TRUE,"1598432754546671616","1598676662182621186","1409763315996266503","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",3,FALSE,FALSE,NA,NA
"469","@m48315608 @akunyangbaik @PituluikPatah 7 periode saja 

LaNyalla: Silahkan #Jokowi 7 Periode… https://t.co/4vi1Dyo8cE",FALSE,2,"m48315608",2022-12-02 13:52:50,TRUE,"1598450590010728449","1598676570247663616","2220521389","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",3,FALSE,FALSE,NA,NA
"470","@monot0ne ini sangat jelas 

LaNyalla: Silahkan #Jokowi 7 Periode https://t.co/tUwkts3ySM 
 
#tolak3periode… https://t.co/NDY8TCxuOZ",FALSE,1,"monot0ne",2022-12-02 13:52:19,TRUE,"1598451525197918209","1598676437732843520","1570474686","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LaNyallaAcademy",1,FALSE,FALSE,NA,NA
"471","Takziyah ke Rumah Duka Ferry Mursyidan, Jokowi: Dunia Perpolitikan Indonesia Kehilangan Tokoh yang Baik, Presiden J… https://t.co/5TuLejTYNm",FALSE,0,NA,2022-12-02 13:10:27,TRUE,NA,"1598665903444529154",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","kennymiles72",0,FALSE,FALSE,NA,NA
"472","@Jundi_SE @M45Broo Wuih keren Jokowi disambut meriah di Aceh tanpa iming-iming sembako + uang ceban... Keren.. Hidu… https://t.co/Irzr378cGz",FALSE,0,"Jundi_SE",2022-12-02 13:06:44,TRUE,"1598664228571066368","1598664967628390402","2324952906","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakibi_jonison",0,FALSE,FALSE,NA,NA
"473","@RobbyHaneur Mereka menuntut Jokowi mundur, kita bersatu dukung Jokowi 3 periode, biar kadrun kebakaran jenggot...kaum goblog....",FALSE,0,"RobbyHaneur",2022-12-02 13:03:32,FALSE,"1598566335885164545","1598664163403780096","1511221740310974466","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kembara082022",0,FALSE,FALSE,NA,NA
"474","REDAKSIONAL NARASI KULTURE YANG KEREN LAN MAJLEB,...!!!
""KULTURE KESENIAN DAN KEBUDAYAAN NUSANTARA ADALAH SENJATA M… https://t.co/Dqn5GLdQuM",FALSE,1,NA,2022-12-02 12:57:52,TRUE,NA,"1598662737202028544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purnomowardoyo",0,FALSE,FALSE,NA,NA
"475","@RifaiTaqwin @JustAFreeStyle @Satriya1158 @Syarman59 @Mdy_Asmara1701 Udah seringggg dan menolak 3 periode...yg nama… https://t.co/MzqygoxJls",FALSE,0,"RifaiTaqwin",2022-12-02 12:46:35,TRUE,"1598659352705273856","1598659897062981632","1360086668447895556","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurAini72917449",0,FALSE,FALSE,NA,NA
"476","pesan tersembunyi:
1. Cari potensi pajak baru
2. Mengurangi subsidi
3. Harga hampir semua kebutuhan akan naik semua… https://t.co/eW5XZ7JLgu",FALSE,0,NA,2022-12-02 12:43:59,TRUE,NA,"1598659240406577153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basaheh",0,FALSE,FALSE,NA,NA
"477","@JustAFreeStyle @RifaiTaqwin @Satriya1158 @Syarman59 @Mdy_Asmara1701 Yg namanya aturan 2 periode tetep di laksanaka… https://t.co/HigGuJEX2H",FALSE,0,"JustAFreeStyle",2022-12-02 12:42:51,TRUE,"1598654432937664517","1598658956456792064","1486683414958788615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurAini72917449",0,FALSE,FALSE,NA,NA
"478","@Leonita_Lestari Mau negara maritim maupun negara agraris itu percuma kalo negara yg diwakili pemerintahan tidak be… https://t.co/NFmxZcARDt",FALSE,1,"Leonita_Lestari",2022-12-02 12:35:10,TRUE,"1598522435900698624","1598657023226572801","1202108075231989760","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nirhaySiflArooN",1,FALSE,FALSE,NA,NA
"479","@NotTommyThomas @tier_naz @anwaribrahim @KemPendidikan @MOHEOfficial Ini eksperimen Indonesia di periode pertama da… https://t.co/kb9GhKx3Ob",FALSE,0,"NotTommyThomas",2022-12-02 12:27:07,TRUE,"1598340336069537793","1598654995532218369","1476558321972875274","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shekuni",0,FALSE,FALSE,NA,NA
"480","@ikanbadutz @jokowi Typo. DewaKerang. 😅

Kalau perkosa lagi Hukum Dasar demi 30 periode maka DewaKerang terlalu mul… https://t.co/jC8YlqsbL6",FALSE,1,"ikanbadutz",2022-12-02 12:26:39,TRUE,"1598653977125875712","1598654878041395205","1240461403120492544","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JudahLion88",0,FALSE,FALSE,NA,NA
"481","@segopecels @jokowi Tp asline aku yo pengine pak jkw 3 periode loh pak. Tp yo terserah wis, penggantine mau lebih b… https://t.co/KkMSYTS9uv",FALSE,0,"segopecels",2022-12-02 12:26:33,TRUE,"1598640303992229889","1598654853118844928","65323496","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miskiy28",0,FALSE,FALSE,NA,NA
"482","@JudahLion88 @jokowi Joko cm perlu 20 periode buat atur seluruh galaksi 🤭",FALSE,1,"JudahLion88",2022-12-02 12:23:04,FALSE,"1598653435054010368","1598653977125875712","828416659169775616","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ikanbadutz",0,FALSE,FALSE,NA,NA
"483","@ikanbadutz @jokowi DeWalt butuh 30 periode. Biar bisa atur Freeport. 😅",FALSE,1,"ikanbadutz",2022-12-02 12:20:55,FALSE,"1598605199412965376","1598653435054010368","1240461403120492544","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JudahLion88",0,FALSE,FALSE,NA,NA
"484","@jokowi Siapa paling beruntung dan menikmati terpilihnya Anies hasil dari Pilkada 2017?, Jawabnya jelas, Umat Krist… https://t.co/QdOfbommhB",FALSE,0,"jokowi",2022-12-02 12:04:18,TRUE,"1598648593619243009","1598649254113050625","366987179","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KefasID",0,FALSE,FALSE,NA,NA
"485","Setunggal periode maleh, pa'k presiden @jokowi .. https://t.co/vuWurQVBrb",FALSE,0,NA,2022-12-02 12:03:57,FALSE,NA,"1598649168180187137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggetzy",0,FALSE,FALSE,NA,NA
"486","Setunggal periode maleh, pa'k presiden @jokowi .. https://t.co/AAjKYuqMhJ",FALSE,0,NA,2022-12-02 12:02:57,FALSE,NA,"1598648916085706754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggetzy",0,FALSE,FALSE,NA,NA
"487","Setunggal periode maleh, pa'k presiden @jokowi 
Hebat 👍 mantap 👌 ne'kad 💪🇮🇩❤️! https://t.co/WGA3e8pFTj",FALSE,0,NA,2022-12-02 12:01:58,FALSE,NA,"1598648667614814208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggetzy",0,FALSE,FALSE,NA,NA
"488","Pak Jokowi sdh memimpin indonesia selama 2 periode dan sebagian rakyat menghendaki diajukan lgi untuk maju menjadi… https://t.co/jmvA7vjbgn",FALSE,3,NA,2022-12-02 11:37:16,TRUE,NA,"1598642451904106500",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GosongSego",6,FALSE,FALSE,NA,NA
"489","@JulBayur3 Presiden Jokowi sdh memimpin indonesia selama 2 periode. Bagaimana klo diajukan lgi menjadi presiden utk periode ke 3",FALSE,2,"JulBayur3",2022-12-02 11:30:28,FALSE,"1598479951132786688","1598640739474292736","1481102448446283776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GosongSego",1,FALSE,FALSE,NA,NA
"490","@jokowi Sudah kayak juga masih ada yang menggoreng isu kalo Pakde mau 3 periode?",FALSE,0,"jokowi",2022-12-02 11:28:44,FALSE,"1598606069466828800","1598640303992229889","366987179","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","segopecels",0,FALSE,FALSE,NA,NA
"491","Ferry Mursyidan Baldan, Menteri ATR Periode Pertama Jokowi Meninggal Dunia https://t.co/CM5th0rEDr #TurutBerdukaCita",FALSE,0,NA,2022-12-02 11:24:36,FALSE,NA,"1598639263914024962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MNCkoranSINDO",0,FALSE,FALSE,NA,NA
"492","Firasat saya Prabowo yang ditunjuk pak Jokowi jadi Presiden..

Tapi entah knp cuma 1 periode.",FALSE,4,NA,2022-12-02 11:24:06,FALSE,NA,"1598639139288928262",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danki_Cebong",0,FALSE,FALSE,NA,NA
"493","@HelmiFelis_ Pak Jokowi tau diri, Krn dia dipilih rakyat 2 periode, mknya kerja keras untuk rakyatnya, dn emangnya… https://t.co/Tm1DMovdkn",FALSE,0,"HelmiFelis_",2022-12-02 11:22:39,TRUE,"1598613687363047424","1598638773520433153","3177957847","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinta_lumrah",0,FALSE,FALSE,NA,NA
"494","@Miduk17 Kalau bisa disepakati Jokowi 3 periode kenapa tidak?",FALSE,0,"Miduk17",2022-12-02 11:18:22,FALSE,"1598611292193185793","1598637696683241472","1102461866129776640","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ezie_catri",0,FALSE,FALSE,NA,NA
"495","Kasian mulut kuda nil ini  kayaknya stress berat untung dak sampai stroke , bagaimana ya kalo sampai pak Jokowi 3 p… https://t.co/rTnrkieC7d",FALSE,1,NA,2022-12-02 11:07:35,TRUE,NA,"1598634982129692679",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Narka2I",0,FALSE,FALSE,NA,NA
"496","@JulBayur3 Saya yakin Bapak Presiden @jokowi adalah seorang yang taat terhadap peraturan, yang dimana dalam UU kons… https://t.co/CM9qBxGQaE",FALSE,0,"JulBayur3",2022-12-02 10:56:43,TRUE,"1598479951132786688","1598632248802410498","1481102448446283776","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anolap1",0,FALSE,FALSE,NA,NA
"497","Mendesak ini pak @jokowi mohon perhatian dari KPU. 

Saya juga berterimakasih karena bapak sudah tegas untuk menola… https://t.co/BcHqinyQxR",FALSE,5,NA,2022-12-02 10:24:57,TRUE,NA,"1598624254588866561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rahmani_ima",3,FALSE,FALSE,NA,NA
"498","@IxNdheso 2014 gw projo bro gw periode 2 coblos @jokowi klo skrang ekonomi ancur itu fakta kta kgk bsa ngeles lgi k… https://t.co/JPtV34f2Lz",FALSE,0,"IxNdheso",2022-12-02 10:19:22,TRUE,"1598622261497548801","1598622846976413696","1214740975014146053","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjares90",1,FALSE,FALSE,NA,NA
"499","@MARQUEZ__93 saran relawan jokowi  bikin acara jokowi 3 periode saja buat saingin kaum kadrun di NKRI croscek kekuatan pilpres",FALSE,7,"MARQUEZ__93",2022-12-02 10:05:24,FALSE,"1598593866500018176","1598619333886103552","2385926900","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buzerbosabasi77",0,FALSE,FALSE,NA,NA
"500","@satriohendri jangan lupa Anies timsukses Jokowi periode 1, begitupun Nasdem,mereka tentunya sdh punya kartu AS dan… https://t.co/DuXuEZhKf9",FALSE,0,"satriohendri",2022-12-02 10:03:21,TRUE,"1598541679992053760","1598618816258666497","102938290","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nahimunkarrrr",0,FALSE,FALSE,NA,NA
